id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
21766,NA1_5035230708,NA1,ARAM,UNRANKED,14.13.598.9749,Nami,Elise,Ekko,Maokai,Mordekaiser,Nidalee,Gragas,Twitch,Lux,Sona,0
21767,NA1_5035219919,NA1,CLASSIC,SILVER III,14.13.598.9749,Teemo,Lillia,Sylas,Kaisa,Leona,Aatrox,Nocturne,AurelionSol,Lucian,Braum,1
21768,NA1_5035008429,NA1,CLASSIC,IRON I,14.13.598.9749,Sett,Volibear,Fizz,Jhin,Soraka,Teemo,Kindred,Malphite,Lucian,Nautilus,0
21769,NA1_5034607960,NA1,ARAM,BRONZE IV,14.13.598.9749,Brand,Ezreal,Milio,Akali,Nidalee,Pyke,AurelionSol,Jinx,Shaco,Briar,1
21770,NA1_5034581696,NA1,CLASSIC,SILVER II,14.13.598.9749,Mordekaiser,Kayn,Zed,Smolder,Braum,DrMundo,Zac,Yasuo,Varus,Lux,0
21771,NA1_5034575743,NA1,CLASSIC,SILVER IV,14.13.598.9749,Shen,Evelynn,Kled,Vayne,Nautilus,Yorick,Kayn,Hwei,Brand,Blitzcrank,1
21772,NA1_5034562989,NA1,CLASSIC,GOLD IV,14.13.598.9749,DrMundo,Kayn,Leblanc,Smolder,Leona,Zeri,Kindred,Taliyah,Vayne,Blitzcrank,0
21773,NA1_5034550079,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Hecarim,Tristana,Heimerdinger,Poppy,Taliyah,Diana,Nilah,Seraphine,DrMundo,1
21774,NA1_5034442921,NA1,CLASSIC,SILVER IV,14.13.598.9749,Teemo,Lillia,Naafiri,Jhin,Swain,Heimerdinger,JarvanIV,Yone,KogMaw,Nautilus,0
21775,NA1_5035761205,NA1,ARAM,UNRANKED,14.13.598.9749,Karthus,Smolder,Katarina,Tristana,Ekko,Akali,Blitzcrank,Varus,Sivir,Rumble,1
21776,NA1_5035724273,NA1,CLASSIC,UNRANKED,14.13.598.9749,Chogath,Volibear,Yasuo,Caitlyn,Leona,Kennen,Warwick,Azir,MissFortune,Milio,1
21777,NA1_5035696061,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Sylas,Naafiri,Chogath,Veigar,Cassiopeia,Shaco,Teemo,MissFortune,Yasuo,Rakan,1
21778,NA1_5035507180,NA1,CLASSIC,GOLD IV,14.13.598.9749,Fiora,Amumu,Yasuo,Caitlyn,Nautilus,Shen,Graves,Garen,Ashe,Seraphine,1
21779,NA1_5035496856,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Teemo,Diana,Lux,Kaisa,Neeko,Gragas,Volibear,Hwei,MissFortune,Leona,0
21780,NA1_5035468566,NA1,CLASSIC,GOLD IV,14.13.598.9749,DrMundo,Viego,Xerath,Caitlyn,TahmKench,Olaf,Kayn,Hwei,Zeri,Leona,1
21781,NA1_5035456028,NA1,CLASSIC,UNRANKED,14.13.598.9749,Olaf,Elise,Yasuo,MissFortune,Leona,TwistedFate,Volibear,Fizz,Caitlyn,Thresh,1
21782,NA1_5035438299,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Teemo,Lillia,Shyvana,Kaisa,Twitch,Yorick,Nunu,Yasuo,Jinx,Thresh,0
21783,NA1_5035203823,NA1,CLASSIC,UNRANKED,14.13.598.9749,Chogath,FiddleSticks,Irelia,Lucian,Nautilus,Volibear,Sylas,Yasuo,Caitlyn,Leona,0
21784,NA1_5035186144,NA1,CLASSIC,BRONZE III,14.13.598.9749,Yuumi,Evelynn,Rammus,Ezreal,Veigar,Volibear,Leona,Yasuo,MissFortune,Nocturne,1
21785,NA1_5034915936,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Yasuo,Kayn,Aatrox,Sivir,Karma,Senna,Nunu,Yone,Caitlyn,Thresh,1
21786,NA1_5034860143,NA1,CLASSIC,BRONZE I,14.13.598.9749,Amumu,Jax,Yasuo,MissFortune,Senna,Volibear,Maokai,Brand,Ezreal,Pyke,0
21787,NA1_5034848821,NA1,ARAM,SILVER III,14.13.598.9749,Brand,Jayce,Yone,Jax,Teemo,Darius,Orianna,Xerath,MissFortune,Yuumi,0
21788,NA1_5034824607,NA1,ARAM,UNRANKED,14.13.598.9749,Yorick,Tristana,Taliyah,LeeSin,Jinx,Hecarim,Karthus,Thresh,Graves,Nidalee,1
21789,NA1_5034812264,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Ashe,Pyke,Pantheon,Morgana,Illaoi,Zilean,Zyra,Nidalee,Nautilus,1
21790,NA1_5034601059,NA1,ARAM,SILVER IV,14.13.598.9749,Smolder,Morgana,Caitlyn,Annie,Leona,Illaoi,Senna,Nilah,Sona,Swain,0
21791,NA1_5034590338,NA1,ARAM,SILVER IV,14.13.598.9749,Sona,Mordekaiser,Zoe,Viktor,Lulu,Renata,Belveth,Kennen,Nidalee,Draven,1
21792,NA1_5034574717,NA1,ARAM,SILVER IV,14.13.598.9749,Renekton,Akshan,Corki,Xerath,Teemo,Khazix,Bard,Yasuo,Karthus,Pantheon,0
21793,NA1_5034567575,NA1,ARAM,EMERALD III,14.13.598.9749,Aphelios,Soraka,Nami,Fizz,Twitch,Seraphine,Ashe,Orianna,Jhin,Renata,0
21794,NA1_5035652561,NA1,CLASSIC,SILVER IV,14.13.598.9749,Rumble,Zac,Nasus,Jhin,Lux,Teemo,Mordekaiser,Katarina,Draven,Pantheon,0
21795,NA1_5035365806,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Gangplank,Morgana,Veigar,Braum,Jinx,Swain,Soraka,Darius,MissFortune,1
21796,NA1_5035358123,NA1,ARAM,UNRANKED,14.13.598.9749,Galio,Renekton,Ashe,Quinn,Camille,Jinx,Tristana,Jhin,Olaf,Fizz,0
21797,NA1_5035339363,NA1,ARAM,UNRANKED,14.13.598.9749,Yasuo,Malphite,Jinx,Lucian,Kaisa,Akali,Kayle,Seraphine,Brand,Karthus,0
21798,NA1_5035330796,NA1,ARAM,BRONZE I,14.13.598.9749,Veigar,JarvanIV,Heimerdinger,Seraphine,Rengar,Kaisa,Leona,Jax,Lucian,Velkoz,0
21799,NA1_5035328832,NA1,ARAM,UNRANKED,14.13.598.9749,Aatrox,Shyvana,Rammus,Diana,Veigar,Thresh,Renata,Vayne,Galio,Briar,1
21800,NA1_5035051239,NA1,CLASSIC,UNRANKED,14.13.598.9749,Ornn,Zyra,Vladimir,MissFortune,Amumu,Yorick,Zac,Hwei,Ezreal,Senna,1
21801,NA1_5035016573,NA1,CLASSIC,GOLD IV,14.13.598.9749,Shen,Kayn,Ryze,Jinx,Braum,Gwen,Viego,Yasuo,Caitlyn,Zilean,1
21802,NA1_5034439499,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Darius,Shyvana,Lux,Draven,Maokai,Vayne,Kindred,Ahri,Ashe,Thresh,0
21803,NA1_5034359544,NA1,CLASSIC,BRONZE III,14.13.598.9749,Mordekaiser,Shyvana,Tristana,Sion,Amumu,Nasus,LeeSin,Jayce,Ashe,AurelionSol,1
21804,NA1_5034343180,NA1,CLASSIC,BRONZE III,14.13.598.9749,Gangplank,Amumu,Malzahar,Jhin,Swain,TahmKench,Rengar,Kayle,Jinx,Zyra,1
21805,NA1_5034088210,NA1,CLASSIC,SILVER III,14.13.598.9749,Gangplank,Poppy,Malzahar,Jhin,Yuumi,Tryndamere,Kayn,Teemo,Sivir,Karma,0
21806,NA1_5034070434,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Pantheon,Sejuani,Teemo,Jhin,Lux,Singed,Rengar,Orianna,Samira,Poppy,1
21807,NA1_5033869798,NA1,ARAM,BRONZE III,14.13.598.9749,Volibear,Morgana,Mordekaiser,Zyra,Blitzcrank,Rammus,Kennen,Bard,Soraka,Ashe,0
21808,NA1_5033845245,NA1,CLASSIC,GOLD I,14.13.598.9749,Sett,Nidalee,Akali,Jhin,Senna,TahmKench,FiddleSticks,Lissandra,Caitlyn,Rell,0
21809,NA1_5033519138,NA1,CLASSIC,SILVER III,14.13.598.9749,Yorick,Udyr,Yasuo,Tristana,Rakan,Volibear,Nunu,Malzahar,Zeri,Nautilus,1
21810,NA1_5033498443,NA1,CLASSIC,SILVER III,14.13.598.9749,DrMundo,Hecarim,Akali,Caitlyn,Karma,Volibear,Warwick,Leblanc,Ezreal,Soraka,0
21811,NA1_5033481498,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yasuo,Skarner,Ahri,Xayah,Rakan,Tryndamere,LeeSin,Sylas,Caitlyn,Karma,1
21812,NA1_5032615631,NA1,CLASSIC,GOLD II,14.13.598.9749,Shen,Hecarim,Lux,Jinx,Velkoz,Nasus,Warwick,Veigar,Aphelios,Morgana,0
21813,NA1_5032587961,NA1,CLASSIC,BRONZE II,14.13.598.9749,Kayle,Shyvana,Syndra,Tristana,Nautilus,Volibear,Lillia,Yone,Lucian,Lux,0
21814,NA1_5033883249,NA1,ARAM,UNRANKED,14.13.598.9749,Annie,Janna,Zed,Kennen,FiddleSticks,Velkoz,Bard,AurelionSol,Renekton,Tristana,0
21815,NA1_5033639260,NA1,ARAM,UNRANKED,14.13.598.9749,Janna,Seraphine,Fizz,Nautilus,Hwei,Vex,Varus,DrMundo,Zilean,Neeko,1
21816,NA1_5033624341,NA1,ARAM,SILVER IV,14.13.598.9749,Jax,Urgot,Galio,Ornn,Leblanc,Vladimir,Maokai,Mordekaiser,MissFortune,Kayle,1
21817,NA1_5033065231,NA1,ARAM,UNRANKED,14.13.598.9749,Akshan,Aatrox,Zilean,TwistedFate,Ahri,Teemo,Sivir,Blitzcrank,Kindred,TahmKench,1
21818,NA1_5033049086,NA1,ARAM,UNRANKED,14.13.598.9749,Nami,Nautilus,Varus,Vex,Ryze,Lissandra,Senna,Blitzcrank,Neeko,Malphite,0
21819,NA1_5033031477,NA1,ARAM,UNRANKED,14.13.598.9749,Senna,Sejuani,Jinx,Taric,Kassadin,Akshan,MonkeyKing,FiddleSticks,Jhin,Varus,1
21820,NA1_5028006086,NA1,ARAM,UNRANKED,14.13.596.7996,Velkoz,Ziggs,Katarina,Volibear,Lissandra,MonkeyKing,Viktor,Sona,MasterYi,Jinx,1
21821,NA1_5000275101,NA1,ARAM,UNRANKED,14.10.585.8823,Irelia,Ashe,Vi,Pantheon,KogMaw,KSante,Soraka,Varus,Xayah,Mordekaiser,0
21822,NA1_5000240314,NA1,CLASSIC,SILVER III,14.10.585.8823,Poppy,Viego,Malzahar,Jinx,Lux,Riven,Trundle,Yasuo,Ezreal,Xerath,0
21823,NA1_4997957938,NA1,ARAM,SILVER IV,14.9.580.2108,Maokai,KogMaw,Mordekaiser,Alistar,Galio,Lulu,Sivir,Amumu,Nami,Vladimir,1
21824,NA1_4997928070,NA1,ARAM,UNRANKED,14.9.580.2108,Kaisa,Leona,Jax,Teemo,Kalista,Zyra,AurelionSol,Anivia,Akali,Twitch,1
21825,NA1_4997913302,NA1,ARAM,SILVER IV,14.9.580.2108,Nautilus,Khazix,Zac,Morgana,Renekton,Orianna,Garen,TwistedFate,Brand,Chogath,1
21826,NA1_5035682851,NA1,CLASSIC,SILVER IV,14.13.598.9749,Yone,Briar,Yasuo,Ashe,Alistar,Gnar,Nunu,Warwick,Varus,Annie,1
21827,NA1_5035643596,NA1,CLASSIC,SILVER III,14.13.598.9749,Chogath,Kayn,Veigar,MissFortune,Senna,Yone,MasterYi,AurelionSol,Kaisa,Lux,1
21828,NA1_5035121196,NA1,CLASSIC,SILVER IV,14.13.598.9749,Yone,Warwick,Yasuo,Ashe,Maokai,MasterYi,DrMundo,Ahri,Vayne,Braum,0
21829,NA1_5035087514,NA1,CLASSIC,UNRANKED,14.13.598.9749,Garen,MasterYi,Ekko,Jinx,Lux,Vayne,Rammus,Akali,Samira,Renata,1
21830,NA1_5035065361,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nasus,Lux,Syndra,MissFortune,MasterYi,Volibear,Vayne,Ahri,Tristana,Swain,1
21831,NA1_5034491049,NA1,CLASSIC,SILVER IV,14.13.598.9749,AurelionSol,LeeSin,Zilean,Lucian,Thresh,Mordekaiser,Kayn,Hwei,Draven,Galio,1
21832,NA1_5034465616,NA1,CLASSIC,SILVER III,14.13.598.9749,TwistedFate,Shaco,Leblanc,Xayah,Rakan,Yone,Warwick,Yasuo,Varus,Lux,0
21833,NA1_5034430488,NA1,CLASSIC,SILVER IV,14.13.598.9749,Yone,Warwick,Yasuo,Kaisa,Lux,Teemo,Nocturne,Corki,MissFortune,Maokai,1
21834,NA1_5034403637,NA1,CLASSIC,SILVER III,14.13.598.9749,Mordekaiser,Warwick,AurelionSol,Jhin,LeeSin,Shen,Nocturne,Yasuo,Caitlyn,Morgana,0
21835,NA1_5034257898,NA1,ARAM,UNRANKED,14.13.598.9749,Janna,Lux,Urgot,Brand,Galio,Ryze,Kayle,Tryndamere,Jhin,Ahri,0
21836,NA1_5034239464,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Blitzcrank,Sona,Graves,Mordekaiser,Fiora,Pyke,Jhin,Caitlyn,Zeri,1
21837,NA1_5033792202,NA1,CLASSIC,BRONZE III,14.13.598.9749,KSante,MasterYi,Azir,Kaisa,Lux,Teemo,Nunu,Leblanc,Caitlyn,Swain,0
21838,NA1_5033788926,NA1,CLASSIC,UNRANKED,14.13.598.9749,Jax,Kayn,Ahri,Caitlyn,Heimerdinger,Teemo,Nocturne,Veigar,Kaisa,Morgana,1
21839,NA1_5033762737,NA1,CLASSIC,GOLD IV,14.13.598.9749,Sett,Nocturne,Malphite,Jinx,Braum,Yone,MasterYi,Yasuo,Lucian,Lux,0
21840,NA1_5033728595,NA1,CLASSIC,SILVER I,14.13.598.9749,Urgot,Hecarim,Kassadin,Samira,Zyra,Chogath,Warwick,Yasuo,Olaf,KSante,0
21841,NA1_5033219082,NA1,CLASSIC,SILVER IV,14.13.598.9749,Chogath,Warwick,Pantheon,KogMaw,Yuumi,Volibear,XinZhao,Ahri,Velkoz,TahmKench,1
21842,NA1_5033198945,NA1,CLASSIC,SILVER IV,14.13.598.9749,Volibear,Warwick,Yone,Jhin,Senna,Poppy,Shyvana,Malzahar,Ashe,Brand,1
21843,NA1_5033169305,NA1,CLASSIC,SILVER IV,14.13.598.9749,DrMundo,Warwick,Zed,MissFortune,Thresh,Volibear,LeeSin,Veigar,Sivir,Lux,0
21844,NA1_5033141596,NA1,CLASSIC,SILVER IV,14.13.598.9749,Skarner,Warwick,Malzahar,Ashe,Nami,Garen,Poppy,Pantheon,Jhin,Lux,1
21845,NA1_5035032346,NA1,ARAM,UNRANKED,14.13.598.9749,Fiora,Morgana,Caitlyn,Nautilus,Ezreal,Anivia,JarvanIV,Malzahar,Xayah,Volibear,0
21846,NA1_5035021063,NA1,ARAM,BRONZE III,14.13.598.9749,Yasuo,Draven,Vladimir,Nilah,Amumu,Ashe,Nidalee,Vi,Katarina,Lulu,1
21847,NA1_5033691190,NA1,CLASSIC,BRONZE III,14.13.598.9749,Yone,Warwick,Malzahar,Ashe,Nautilus,TahmKench,Briar,Ahri,MissFortune,Lux,0
21848,NA1_5033679727,NA1,CLASSIC,BRONZE III,14.13.598.9749,Kayle,Nocturne,Ziggs,Ezreal,Zyra,Shaco,Lillia,Brand,Ashe,Lux,0
21849,NA1_5033672807,NA1,CLASSIC,BRONZE II,14.13.598.9749,DrMundo,Warwick,Ahri,MissFortune,Seraphine,Illaoi,Shaco,Viktor,Zyra,Morgana,1
21850,NA1_5033273414,NA1,ARAM,UNRANKED,14.13.598.9749,Blitzcrank,Senna,Twitch,Neeko,Veigar,MissFortune,MasterYi,Ezreal,Ahri,Amumu,0
21851,NA1_5033257914,NA1,CLASSIC,BRONZE II,14.13.598.9749,Gragas,Warwick,Leblanc,Samira,Nautilus,Zac,Kayn,Ekko,Ashe,Braum,1
21852,NA1_5033236534,NA1,CLASSIC,BRONZE III,14.13.598.9749,Teemo,Warwick,Urgot,Xayah,Nami,Irelia,Nunu,Annie,Jhin,Pyke,0
21853,NA1_5035631127,NA1,CLASSIC,BRONZE I,14.13.598.9749,Teemo,MasterYi,Gragas,MissFortune,Leona,Ekko,Graves,Leblanc,Caitlyn,Seraphine,1
21854,NA1_5031938801,NA1,CLASSIC,SILVER IV,14.13.598.9749,Kayle,Lillia,Yasuo,Jinx,Nautilus,Ornn,Amumu,Sylas,Zeri,Quinn,1
21855,NA1_5030030753,NA1,ARAM,UNRANKED,14.13.596.7996,Bard,Alistar,Quinn,Fiora,Zed,Viego,Lux,Smolder,Chogath,Jinx,1
21856,NA1_5029996390,NA1,CLASSIC,UNRANKED,14.13.596.7996,Fiora,JarvanIV,Akali,Hwei,Rell,Chogath,Warwick,Yasuo,Twitch,TwistedFate,1
21857,NA1_5029973937,NA1,CLASSIC,SILVER IV,14.13.596.7996,Chogath,Warwick,Yasuo,Jinx,Bard,Urgot,Diana,Lux,Tristana,Nami,0
21858,NA1_5029944731,NA1,CLASSIC,SILVER IV,14.13.596.7996,Chogath,Warwick,Yasuo,Tristana,Nautilus,Mordekaiser,Karthus,Kled,Corki,Renata,1
21859,NA1_5035649349,NA1,ARAM,UNRANKED,14.13.598.9749,Zoe,DrMundo,Caitlyn,Elise,XinZhao,Syndra,Irelia,Jinx,Kaisa,Shaco,1
21860,NA1_5034400212,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yorick,XinZhao,Lux,Ezreal,Nami,Xerath,Hecarim,Gragas,Lucian,Shen,0
21861,NA1_5034357391,NA1,ARAM,UNRANKED,14.13.598.9749,Karthus,Jax,Syndra,Blitzcrank,Ekko,Corki,Yuumi,Caitlyn,Nautilus,Chogath,1
21862,NA1_5033158875,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Nautilus,Rengar,Viktor,Nasus,Caitlyn,Yorick,RekSai,Lux,Kaisa,Zoe,0
21863,NA1_5033126291,NA1,CLASSIC,UNRANKED,14.13.598.9749,Malphite,Gwen,Swain,Zeri,Thresh,Yorick,XinZhao,Syndra,Ashe,Teemo,1
21864,NA1_5033113505,NA1,ARAM,UNRANKED,14.13.598.9749,Orianna,Samira,Irelia,Anivia,Brand,Yorick,Vayne,Yuumi,Corki,Karma,0
21865,NA1_5033105753,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Tristana,Thresh,JarvanIV,FiddleSticks,Ezreal,Samira,Ekko,Hecarim,Anivia,0
21866,NA1_5032445160,NA1,ARAM,UNRANKED,14.13.598.9749,Ziggs,Vi,Hwei,Kennen,Renekton,Pantheon,Rengar,Ahri,Soraka,Leona,1
21867,NA1_5030449931,NA1,CLASSIC,UNRANKED,14.13.596.7996,Nasus,MasterYi,Yasuo,Caitlyn,Zyra,Lillia,Sejuani,Heimerdinger,Ezreal,Lulu,0
21868,NA1_5030050713,NA1,CLASSIC,PLATINUM III,14.13.596.7996,Lissandra,Skarner,Jinx,Teemo,Nautilus,Yorick,Sejuani,Galio,Ezreal,Rell,1
21869,NA1_5030030913,NA1,CLASSIC,UNRANKED,14.13.596.7996,Yorick,XinZhao,Ryze,Jinx,Ornn,Garen,Gragas,Leblanc,Vayne,Nautilus,1
21870,NA1_5029988590,NA1,CLASSIC,UNRANKED,14.13.596.7996,Gwen,Sejuani,Pantheon,Jinx,Galio,Camille,Ivern,Vladimir,Lucian,Nami,0
21871,NA1_5029976930,NA1,ARAM,SILVER II,14.13.596.7996,TahmKench,Karma,Brand,Volibear,Nidalee,Sivir,Ezreal,Chogath,Rumble,Mordekaiser,0
21872,NA1_5028057037,NA1,ARAM,UNRANKED,14.13.596.7996,Singed,Morgana,Draven,JarvanIV,Fiora,Vayne,Veigar,Zoe,Shaco,Heimerdinger,1
21873,NA1_5026250763,NA1,ARAM,UNRANKED,14.12.594.4901,Varus,Mordekaiser,Teemo,Caitlyn,Zyra,Hwei,Alistar,Zed,Ashe,Gangplank,0
21874,NA1_5025610179,NA1,ARAM,UNRANKED,14.12.594.4901,Jhin,Taliyah,Aphelios,Rumble,Zyra,MonkeyKing,Sylas,Nunu,Zoe,Ryze,0
21875,NA1_5025563963,NA1,CLASSIC,GOLD I,14.12.594.4901,Lucian,Lillia,Thresh,Malphite,Malzahar,Garen,Sejuani,Brand,Zeri,Blitzcrank,1
21876,NA1_5025514717,NA1,CLASSIC,IRON IV,14.12.594.4901,Poppy,Amumu,Lissandra,Tristana,Lux,Nasus,Nidalee,Ahri,Ezreal,Janna,0
21877,NA1_5025482272,NA1,CLASSIC,UNRANKED,14.12.594.4901,Illaoi,XinZhao,Vex,Varus,Nautilus,Sett,Lillia,Sylas,Aphelios,Alistar,1
21878,NA1_4989401911,NA1,ARAM,UNRANKED,14.9.580.2108,Nocturne,Akali,Gnar,Xayah,Anivia,Annie,Quinn,Caitlyn,Nilah,Lillia,0
21879,NA1_4989377745,NA1,ARAM,UNRANKED,14.9.580.2108,Velkoz,Vex,Swain,Amumu,TwistedFate,Jax,Ezreal,Zyra,Ahri,Thresh,0
21880,NA1_4989343973,NA1,ARAM,UNRANKED,14.9.580.2108,Alistar,Lulu,Katarina,Sion,Velkoz,Chogath,Leblanc,KSante,TwistedFate,Karthus,0
21881,NA1_5035841996,NA1,CLASSIC,IRON I,14.13.598.9749,Darius,Briar,KogMaw,Jhin,Seraphine,Nasus,FiddleSticks,Ezreal,MissFortune,Yuumi,1
21882,NA1_5035829907,NA1,CLASSIC,BRONZE III,14.13.598.9749,Urgot,Jax,Lux,Caitlyn,Maokai,DrMundo,MasterYi,Azir,MissFortune,Swain,0
21883,NA1_5035819946,NA1,CLASSIC,BRONZE II,14.13.598.9749,TwistedFate,XinZhao,Corki,Caitlyn,Morgana,DrMundo,Udyr,Viktor,Samira,Shaco,0
21884,NA1_5035772930,NA1,CLASSIC,IRON I,14.13.598.9749,Sett,Nunu,Veigar,Ashe,Maokai,Urgot,Evelynn,Leblanc,MissFortune,Senna,1
21885,NA1_5035736162,NA1,CLASSIC,IRON II,14.13.598.9749,Garen,Nidalee,Azir,Vayne,Lux,Darius,Lillia,Fizz,Kaisa,Yuumi,1
21886,NA1_5035138448,NA1,CLASSIC,UNRANKED,14.13.598.9749,Kayle,Leona,JarvanIV,Anivia,Caitlyn,Nasus,MasterYi,Fizz,Lucian,Renata,0
21887,NA1_5035099364,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Zac,Nunu,Ahri,Ashe,Taric,Garen,Khazix,Kayle,MissFortune,Yuumi,1
21888,NA1_5035071080,NA1,CLASSIC,UNRANKED,14.13.598.9749,Poppy,Viego,Galio,Caitlyn,Thresh,Rumble,Udyr,Fizz,Jhin,Taric,1
21889,NA1_5035008720,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Gragas,Kayn,Taliyah,Samira,Taric,Swain,Nocturne,Fizz,Jhin,Lux,0
21890,NA1_5034984112,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Sion,Nunu,Tristana,Brand,Zilean,Pantheon,Kindred,Nasus,Jhin,Lux,0
21891,NA1_5034920488,NA1,CLASSIC,BRONZE III,14.13.598.9749,Akali,MasterYi,Leblanc,Ashe,Seraphine,Illaoi,Viego,Teemo,Zeri,Yuumi,1
21892,NA1_5034865694,NA1,CLASSIC,IRON II,14.13.598.9749,Urgot,TwistedFate,AurelionSol,Jinx,Seraphine,Teemo,Nunu,Yasuo,Tristana,Sona,1
21893,NA1_5034615103,NA1,CLASSIC,BRONZE II,14.13.598.9749,Darius,Shaco,JarvanIV,MissFortune,Pantheon,Yorick,Vi,Nasus,Draven,Blitzcrank,1
21894,NA1_5034596433,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Renekton,Vi,Ahri,KogMaw,Brand,Mordekaiser,Sion,Naafiri,Ashe,Sona,1
21895,NA1_5034580082,NA1,CLASSIC,UNRANKED,14.13.598.9749,Jax,Amumu,Lux,Samira,Rammus,Sett,FiddleSticks,Ahri,Kaisa,Morgana,1
21896,NA1_5034563755,NA1,CLASSIC,SILVER II,14.13.598.9749,Mordekaiser,Viego,Fizz,Kaisa,Neeko,Olaf,Volibear,Vex,Ashe,Thresh,1
21897,NA1_5034534321,NA1,CLASSIC,IRON IV,14.13.598.9749,Ornn,Amumu,Taliyah,Kalista,Bard,Kayle,Volibear,Viktor,Ashe,Thresh,1
21898,NA1_5034526025,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Mordekaiser,Graves,Naafiri,Jhin,Velkoz,Gragas,Morgana,Yone,Jayce,Bard,1
21899,NA1_5035469396,NA1,CLASSIC,IRON IV,14.13.598.9749,Shen,Gragas,Anivia,Jinx,Thresh,Akshan,Warwick,Zed,Jhin,Milio,1
21900,NA1_5035420266,NA1,CLASSIC,UNRANKED,14.13.598.9749,Ornn,Nunu,Syndra,MissFortune,LeeSin,Shen,Gragas,Ekko,Caitlyn,Alistar,1
21901,NA1_5035404908,NA1,CLASSIC,IRON IV,14.13.598.9749,Shen,Gragas,Naafiri,Smolder,Hwei,Sett,Evelynn,Sylas,MissFortune,Seraphine,0
21902,NA1_5034494192,NA1,CLASSIC,IRON IV,14.13.598.9749,Ornn,Warwick,Leblanc,Kalista,Zilean,Volibear,Evelynn,Malzahar,Lucian,Nami,1
21903,NA1_5034447211,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Zac,Khazix,Vladimir,Velkoz,Samira,Jax,Kayn,TwistedFate,Twitch,Zyra,1
21904,NA1_5034427079,NA1,CLASSIC,UNRANKED,14.13.598.9749,Taric,TwistedFate,Samira,Briar,Jax,Pantheon,Smolder,Galio,Graves,Katarina,1
21905,NA1_5034355383,NA1,CLASSIC,SILVER III,14.13.598.9749,Illaoi,Jax,Heimerdinger,Lucian,Lux,TwistedFate,Elise,Vladimir,Jhin,Nami,0
21906,NA1_5033884424,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Yone,Kayn,Fizz,Samira,Taric,Yorick,Shyvana,Ekko,Twitch,Zyra,0
21907,NA1_5033869182,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nasus,Belveth,Veigar,Smolder,Senna,Gwen,FiddleSticks,Zed,Samira,Taric,1
21908,NA1_5033850890,NA1,CLASSIC,BRONZE I,14.13.598.9749,Trundle,Sejuani,Fizz,Jinx,Zyra,TahmKench,FiddleSticks,Vladimir,Kaisa,Thresh,0
21909,NA1_5033822418,NA1,CLASSIC,SILVER I,14.13.598.9749,Shaco,Camille,Tristana,Aphelios,Thresh,Shen,Nunu,Ekko,Draven,Taric,0
21910,NA1_5035872753,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Kayle,Graves,Fizz,Tristana,Leona,Sett,Elise,Garen,Samira,Xerath,0
21911,NA1_5035861387,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Malzahar,Amumu,Tristana,Ashe,Sona,Akali,Kayn,Fizz,Kaisa,Lulu,0
21912,NA1_5035859105,NA1,CLASSIC,UNRANKED,14.13.598.9749,Trundle,Teemo,Ryze,Smolder,Soraka,Akali,Lillia,Fizz,MissFortune,Neeko,0
21913,NA1_5035847506,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Tryndamere,Viego,Fizz,Twitch,Thresh,DrMundo,LeeSin,Yone,Vayne,Sona,0
21914,NA1_5035838346,NA1,CLASSIC,IRON II,14.13.598.9749,Teemo,Kindred,Leblanc,Ashe,Blitzcrank,Yone,Heimerdinger,Fizz,Jhin,Pantheon,1
21915,NA1_5035825729,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Gragas,Lillia,Qiyana,Draven,Velkoz,Chogath,Warwick,Xerath,Corki,Senna,0
21916,NA1_5035815571,NA1,CLASSIC,IRON III,14.13.598.9749,Akali,Skarner,Swain,Zeri,Nami,Zac,FiddleSticks,Fizz,Kaisa,Senna,1
